,Hospital Name,Title 1,Link 1,Population Health 1,Title 2,Link 2,Population Health 2,Title 3,Link 3,Population Health 3
53,ST MARY'S MEDICAL CENTER,St. Mary's Medical Center - 2022 Community Health Needs ...,https://www.dignityhealth.org/content/dam/dignity-health/pdfs/chna/2022-chna/st-marys-med-center-chna-2022.pdf,none found,Our Leaders | Essentia Health,https://www.essentiahealth.org/about/our-leaders,"Cathy Cantor MD, Chief Population Health Officer",Executive Leadership | Southern California | Dignity Health | Dignity ...,https://www.dignityhealth.org/socal/about-us/executive-leadership,none found
54,CLEVELAND CLINIC HOSPITAL,Cleveland Clinic Names Chief of Population Health and Director of ...,https://newsroom.clevelandclinic.org/2018/06/20/cleveland-clinic-names-chief-of-population-health-and-director-of-cleveland-clinic-community-care,"Adam Myers, M.D., MHCM, FACHE, Chief of Population Health and director of Cleveland Clinic Community Care",Population Health: Reinventing Care for Patients of Tomorrow (Video),https://consultqd.clevelandclinic.org/population-health-reinventing-care-for-patients-of-tomorrow-video,"Adam Myers, MD, Chief of Population Health
Michelle Medina, MD, Associate Chief of Clinical Operations
Nirav Vakharia, MD, Associate Chief of Value Based Operations",Global Executive Education Resources | Cleveland Clinic,https://my.clevelandclinic.org/departments/global-executive-education/resources,none found
55,UF HEALTH THE VILLAGES HOSPITAL,UF Health Leadership - About UF Health - UF Health,https://ufhealth.org/about-uf-health/uf-health-leadership,none found,A NEW ERA IN HEALTH CARE - Shands News + Notes,https://news-notes.ufhealth.org/2020/02/12/grand-openings/,none found,UF HEALTH CENTRAL FLORIDA COMMUNITY HEALTH NEEDS ...,https://ufhealth.org/assets/media/2022-CHNA-UF-Health-The-Villages.pdf,none found
56,STEWARD MELBOURNE HOSPITAL,Steward Leadership: Steward Corporate,https://www.steward.org/about/leadership,none found,Melbourne Regional Medical Center | A Steward Hospital ...,https://www.melbourneregional.org/,none found,Elif Ekinci on LinkedIn: #womeninleadership #womeninmedicine ...,https://www.linkedin.com/posts/drelifekinci_womeninleadership-womeninmedicine-diabetescare-activity-7201029230304927744-X-QC,"Elif Ekinci, Professor at the University of Melbourne and Director of The Australian Centre for Accelerating Diabetes Innovations (ACADI)
John Eu-Li Wong, Isabel Chan Professor in Medical Sciences and Executive Director Centre for Population Health at the National University of Singapore (NUS)"
57,SACRED HEART HOSPITAL ON THE EMERALD COAST,Ascension Florida Leadership | Ascension,https://about.ascension.org/about-us/leadership/florida-leadership,none found,Ascension Sacred Heart Emerald Coast | Ascension,https://healthcare.ascension.org/locations/florida/flpen/miramar-beach-ascension-sacred-heart-emerald-coast,none found,Family Medicine Residency - Sacred Heart Graduate Medical ...,https://ufpensacolagme.org/family-medicine-residency/,none found
58,DOCTORS HOSPITAL,Leadership | OhioHealth,https://www.ohiohealth.com/about-us/leadership,"Carrie Harris-Muller, Senior Vice President and Chief Population Health Officer",Who We Are - Commissioner,https://www.vdh.virginia.gov/commissioner/,"Laurie Forlano, DO, MPH, State Epidemiologist
Suresh Soundararajan, Chief Information Officer
Jeff Stover, Chief of Staff
Vacant, Deputy Commissioner for Population Health and Preparedness",Leadership | Department of Public Health | City of Philadelphia,https://www.phila.gov/departments/department-of-public-health/about-us/leadership/,"Dr. Frank Franklin, Interim Health Commissioner
Ryan Taylor, Chief Operating Officer
Palak Raval-Nelson, Deputy Health Commissioner
Dr. Megan Todd, Chief Epidemiologist"
59,FLORIDA STATE HOSPITAL UNIT 31 MED,Florida Department of Health,https://www.floridahealth.gov/,none found,Defense Health Agency | Health.mil,https://www.health.mil/About-MHS/OASDHA/Defense-Health-Agency,none found,Florida Department of Health in Palm Beach,https://palmbeach.floridahealth.gov/,none found
60,LAKEWOOD RANCH MEDICAL CENTER,"Lakewood Ranch Medical Center Announces New COO, Diego ...",https://www.lakewoodranchmedicalcenter.com/about/news/lakewood-ranch-medical-center-announces-coo-diego-perilla,"Unusual behavior notice: Webpage: 
 The request could not be satisfied. Request blocked. We can't connect to the server for this app or website at this time. There might be too much traffic or a configuration error. Try again later, or contact the app or website owner. If you provide content to customers through CloudFront, you can find steps to troubleshoot and help prevent this error by reviewing the CloudFront documentation..",Sarasota Memorial Administrators,https://www.smh.com/Home/About-Us/Administrators,"James Fiorica, MD, Chief Medical Officer",Lakewood Ranch Medical Center Appoints New Chief Operating ...,https://www.lakewoodranchmedicalcenter.com/about/news/lakewood-ranch-medical-center-appoints-chief-operating-officer-philip-reber,"Unusual behavior notice: Webpage: 
 The request could not be satisfied. Request blocked. We can't connect to the server for this app or website at this time. There might be too much traffic or a configuration error. Try again later, or contact the app or website owner. If you provide content to customers through CloudFront, you can find steps to troubleshoot and help prevent this error by reviewing the CloudFront documentation.."
61,ST CLOUD REGIONAL MEDICAL CENTER,Hospital Leadership,https://www.orlandohealth.com/about-us/leadership,none found,Leadership at Loyola Medicine | Loyola Medicine,https://www.loyolamedicine.org/about-us/leadership/,"Keith Veselik, MD, Regional Vice President, Population Health",UnityPoint Health Leadership,https://www.unitypoint.org/about-unitypoint-health/our-organization/leadership,"Scott Kizer, President & CEO"
62,ASCENSION ST VINCENT'S SOUTHSIDE,Ascension Florida Leadership | Ascension,https://about.ascension.org/about-us/leadership/florida-leadership,none found,Ascension St. Vincent's Southside Hospital | Ascension,https://healthcare.ascension.org/locations/florida/fljac/jacksonville-ascension-st-vincents-southside,none found,Leadership | Ascension,https://about.ascension.org/about-us/leadership,none found
63,ASCENSION SACRED HEART GULF,Ascension Florida Leadership | Ascension,https://about.ascension.org/about-us/leadership/florida-leadership,none found,Ascension Sacred Heart Pensacola,https://medicaleducation.ascension.org/florida/sacredheartpharmacyresidency/about-us,none found,New Leadership at Ascension Sacred Heart Gulf | Ascension,https://healthcare.ascension.org/blog/2022/02/new-leadership-at-ascension-sacred-heart-gulf,none found
64,WEST KENDALL BAPTIST HOSPITAL,West Kendall Baptist Hospital's Healthy Hub Among Winners in the ...,https://baptisthealth.net/newsroom/press-release/westkendallbaptisthospitalshealthyhubamongwinnersinthegehealthycitiesleadershipacademyopeninnovation,"Javier Hernandez Lichtl, chief executive officer 
Edwin Rivera, Healthcare Evangelist 
Theodore Feldman, MD., Medical Director",West Kendall Baptist Hospital's Healthy West Kendall Launches its ...,https://southfloridahospitalnews.com/west-kendall-baptist-hospitals-healthy-west-kendall-launches-its-certification-as-an-aarp-age-friendly-community-initiative-builds-commitment-to-a-healthy-community-for-all/,"Lourdes A. Boue, CEO, Michelle Mejia, Assistant Vice President",Baptist Health West Kendall Baptist Hospital,https://baptisthealth.net/locations/hospitals/west-kendall-baptist-hospital,none found
65,VIERA HOSPITAL,Connecticut Department of Public Health,https://portal.ct.gov/dph,none found,Executive Leadership | Rady Children's Hospital,https://www.rchsd.org/about-us/who-we-are/executive-leadership/,"Keri Carstairs, M.D., Vice President, Network Operations and Clinical Integration; Chief Population Health Officer",Careers at the Department of Health | Florida Department of Health,https://www.floridahealth.gov/about/careers/careers-at-doh.html,none found
66,PALM BAY HOSPITAL,Palm Bay Hospital | Health First,https://hf.org/healthcare-home/location-directory/palm-bay-hospital,none found,Morrison Healthcare - Food Service Companies - Hospital Food,https://www.morrisonhealthcare.com/,"Population Health – Making healthcare systems more resilient. 
, Population Health, Job Title: Healthcare Solutions",149 Black healthcare leaders to know | 2023,https://www.beckershospitalreview.com/lists/149-black-healthcare-leaders-to-know-2023.html,"Nichola Davis, MD. Vice President and Chief Population Health Officer of NYC Health + Hospitals (New York City). 
Dr. Alexander also plays a key role in RWJBarnabas Health's population health activities and the expansion of the system's use of analytics and data tracking to address population health. 
William Carroll, PharmD. Chief Pharmacy Officer, Vice President of Network Pharmacy Services at Hackensack Meridian Health (Edison, N.J.). His responsibilities extend to the expansion of network pharmacy services into ambulatory clinical practices and the population health space."
67,ADVENTHEALTH WESLEY CHAPEL,2020-2022 Community Health Plan,https://www.adventhealth.com/sites/default/files/assets/2020-2022-Community-Health-Plan-Wesley-Chapel-FINAL.pdf,none found,Pasco growth leads Wesley Chapel AdventHealth to advance ...,https://www.bizjournals.com/tampabay/news/2024/04/19/wesley-chapel-advent-health-advances-complex-brain.html,none found,AdventHealth Leadership,https://www.adventhealth.com/adventhealth-leadership,none found
68,POINCIANA MEDICAL CENTER,OSCEOLA COUNTY COMMUNITY HEALTH IMPROVEMENT PLAN ...,https://www.floridahealth.gov/provider-and-partner-resources/community-partnerships/floridamapp/state-and-community-reports/osceola-county/_documents/osceola-chip.pdf,none found,Andres Nieto on LinkedIn: It is a honor working with such dedicated ...,https://www.linkedin.com/posts/andres-nieto-56a3b013_it-is-a-honor-working-with-such-dedicated-activity-7032491045640691712-4PBZ?trk=public_profile,"Andres Nieto, Senior Director Community and Population Health at NewYork-Presbyterian Hospital,","Savoy Medical Center | Our Family, Healing Yours",https://savoymedical.com/,none found
69,ASCENSION ST VINCENT'S CLAY COUNTY,Ascension Florida Leadership | Ascension,https://about.ascension.org/about-us/leadership/florida-leadership,none found,Ascension St. Vincent's Clay County | Ascension,https://healthcare.ascension.org/locations/florida/fljac/middleburg-ascension-st-vincents-clay-county,none found,Ascension St. Vincent's hospitals in Jacksonville and Clay get new ...,https://www.jacksonville.com/story/news/healthcare/2024/04/18/ascension-st-vincents-hospitals-in-jacksonville-and-clay-get-new-ceos/73368489007/,none found
70,OVIEDO MEDICAL CENTER,About us | Oviedo Medical Center,https://www.hcafloridahealthcare.com/locations/oviedo-medical-center/about-us,none found,Oviedo Medical Center | LinkedIn,https://www.linkedin.com/company/hca-florida-oviedo-medical-center,none found,Oviedo Medical Center​,https://careers.hcahealthcare.com/pages/oviedo-medical-center,"Unusual behavior notice: Webpage: 
 This webpage doesn't contain any main content. It's a security check page that appears before you can access the actual content of the careers.hcahealthcare.com website.."
71,ADVENTHEALTH WAUCHULA,AdventHealth Wauchula Leadership,https://www.adventhealth.com/hospital/adventhealth-wauchula/adventhealth-wauchula-leadership,none found,FHA's 'Rural Hospital Day' facilitates dialogue between rural hospital ...,https://floridapolitics.com/archives/657773-fhas-rural-hospital-day-facilitates-dialogue-between-rural-hospital-leaders-and-lawmakers/,none found,AdventHealth Leadership,https://www.adventhealth.com/adventhealth-leadership,none found
72,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,Lake City Hospital Company Care Occupational Health - Suwannee,https://www.hcafloridahealthcare.com/locations/lake-city-hospital-company-care-occupational-health-suwannee,none found,HCA Healthcare North Florida Division Announces Jill Adams as ...,https://suwanneevalleytimes.com/439-8-4-21-hca-jill-adams,none found,"Registered Nursing, A.S. - Florida Gateway College",https://www.fgc.edu/academics/programs/health-sciences/asdn-traditional-generic/,"Unusual behavior notice: Webpage: 
 Failed to goto https www fgc edu academics programs health sciences asdn traditional generic TimeoutError Navigation timeout of 30000 ms exceeded."
73,LAKE BUTLER HOSPITAL,FHA's 'Rural Hospital Day' facilitates dialogue between rural hospital ...,https://floridapolitics.com/archives/657773-fhas-rural-hospital-day-facilitates-dialogue-between-rural-hospital-leaders-and-lawmakers/,none found,Short Term Rehab | Lake Butler Hospital,https://lakebutlerhospital.com/services/short-term-rehab/,none found,UF Health Leadership - About UF Health - UF Health,https://ufhealth.org/about-uf-health/uf-health-leadership,none found
74,CALHOUN-LIBERTY HOSPITAL,2019 Community Health Needs Assessment,https://www.calhounlibertyhospital.com/wp-content/uploads/2022/04/2021_11-05_CLH-2019-CHNA-REPORT_website.pdf,none found,About Us: Non-Profit Healthcare System | TMH,https://www.tmh.org/about-tmh,none found,Hospital Leadership Structure,https://www.calhounlibertyhospital.com/wp-content/uploads/2022/11/Covid-Visitor-and-Masking-Policy-as-of-11.15.22.pdf,none found
75,GEORGE E WEEMS MEMORIAL HOSPITAL,Weems Memorial Hospital in Apalachicola - Leadership & Governance,https://www.weemsmemorial.com/about/leadership-and-governance/,none found,nTrust – TruBridge,http://trubridge.com/solutions/ntrust-bundle/,"Unusual behavior notice: Webpage: 
 Sorry you have been blocked You are unable to access jina.ai This website is using a security service to protect itself from online attacks The action you just performed triggered the security solution There are several actions that could trigger this block including submitting a certain word or phrase a SQL command or malformed data You can email the site owner to let them know you were blocked Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page Cloudflare Ray ID 8a95f0cd9b9310cb Performance security by Cloudflare.",Weems CEO Walker Attends Florida Hospital Association Roundtable,https://www.weemsmemorial.com/weems-ceo-walker-attends-florida-hospital-association-roundtable/,"David Walker, CEO"
76,DOCTORS MEMORIAL HOSPITAL,Cone Health Leadership | Cone Health,https://www.conehealth.com/about-us/leadership/,"Danielle Phelps Swartz, Vice President Population Health",Leadership | OhioHealth,https://www.ohiohealth.com/about-us/leadership,"Carrie Harris-Muller, Senior Vice President and Chief Population Health Officer",Northwestern Memorial HealthCare Corporate Leadership ...,https://www.nm.org/about-us/leadership,none found
77,NORTHWEST FLORIDA COMMUNITY HOSPITAL,"Northwest Florida Community Hospital (NFCH), Chipley, FL",https://www.nfch.org/,none found,Northeast Florida State Hospital | Florida DCF,https://www.myflfamilies.com/services/samh/treatment-services/northeast-florida-state-hospital,none found,Clinical Laboratory Services - Northwest Florida Community Hospital,https://www.nfch.org/patient-services/lab-services/,none found
78,HENDRY REGIONAL MEDICAL CENTER,Leadership,https://www.hrmc.us/getpage.php?name=leadership,none found,"Prepared by: The Health Planning Council of Southwest Florida, Inc.",https://www.floridahealth.gov/provider-and-partner-resources/community-partnerships/floridamapp/state-and-community-reports/hendry-county/_documents/Hendry_CHA.pdf,none found,Hendry Regional Medical Center,https://www.hrmc.us/,none found
79,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPU,North Florida Hospital,https://www.hcafloridahealthcare.com/locations/north-florida-hospital,none found,HCA Florida North Florida Hospital​,https://careers.hcahealthcare.com/pages/hca-florida-north-florida-hospital,none found,For Patients | HCA Florida North Florida Hospital,https://www.hcafloridahealthcare.com/locations/north-florida-hospital/for-patients,none found
80,MADISON COUNTY MEMORIAL HOSPITAL,Our Leadership Team - Madison County Health Care System,https://www.madisonhealth.com/about-us/our-team/,none found,Board of Directors – MCMH,https://www.mcmh.us/leadership/board-of-directors/,none found,UnityPoint Health Leadership,https://www.unitypoint.org/about-unitypoint-health/our-organization/leadership,"Scott Kizer, President & CEO"
81,FISHERMEN'S COMMUNITY HOSPITAL,Baptist Health Fishermen's Community Hospital,https://baptisthealth.net/locations/hospitals/fishermens-community-hospital,none found,160 community hospital CEOs to know | 2024,https://www.beckershospitalreview.com/lists/160-community-hospital-ceos-to-know-2024.html,none found,Bo Boulenger | Executive Leadership | Baptist Health,https://baptisthealth.net/newsroom/executive-leadership/bo-boulenger,none found
82,MARINERS HOSPITAL,West Kendall Baptist Hospital's Healthy Hub Among Winners in the ...,https://baptisthealth.net/newsroom/press-release/westkendallbaptisthospitalshealthyhubamongwinnersinthegehealthycitiesleadershipacademyopeninnovation,"Javier Hernandez Lichtl, chief executive officer 
Edwin Rivera, Healthcare Evangelist 
Theodore Feldman, MD., Medical Director",NYC Health + Hospitals - public health care system in the US,https://www.nychealthandhospitals.org/,none found,Baptist Health Names Leaders to New Positions within Clinical ...,https://baptisthealth.net/newsroom/press-release/baptist-health-names-leaders-to-new-positions-within-clinical-enterprise-division,"Khurram Nasir, M.D. M.P.H, corporate medical director of the Baptist Health Center for Research"
83,HAMILTON MEDICAL CENTER,Leadership | Department of Public Health | City of Philadelphia,https://www.phila.gov/departments/department-of-public-health/about-us/leadership/,"Dr. Frank Franklin, Interim Health Commissioner
Ryan Taylor, Chief Operating Officer
Palak Raval-Nelson, Deputy Health Commissioner
Dr. Megan Todd, Chief Epidemiologist",Executive Leadership - Hamilton Health Care System,https://www.hamiltonhealth.com/about/executive-leadership/,none found,Adirondack Rural Health Network - AHI,https://ahihealth.org/arhn/,"Andrea Bonacci, Director of Population Health Programs"
84,UPSON REGIONAL MEDICAL CENTER,Upson Regional Medical Center,https://urmc.org/uploads/files/89/33/893337342d2bc28b2115bb187a94c141.pdf,"Unusual behavior notice: Webpage: 
 A timeout occurred Error code 524 Visit cloudflare.com for more information. 2024-07-26 17:09:23 UTC You Browser Working Chicago Cloudflare Working r.jina.ai Host Error What happened? The origin web server timed out responding to this request. What can I do? If you're a visitor of this website: Please try again in a few minutes. If you're the owner of this website: The connection to the origin web server was made, but the origin web server timed out before responding. The likely cause is an overloaded background task, database or application, stressing the resources on your web server. To resolve, please work with your hosting provider or web development team to free up resources for your database or overloaded application. Additional troubleshooting information here. Cloudflare Ray ID: 8a95fcd71d0b6326 Performance & security by Cloudflare.",Services - HealthplexHealthplex,https://healthplexassociates.com/services/,none found,2018 Upson Regional Medical Center Community Health Needs ...,https://urmc.org/document-center/2018_Community_Health_Needs_Assessment.pdf,"Unusual behavior notice: Webpage: 
 A timeout occurred Error code 524 Visit cloudflare.com for more information. 2024-07-26 17:09:41 UTC You Browser Working Chicago Cloudflare Working r.jina.ai Host Error What happened? The origin web server timed out responding to this request. What can I do? If you're a visitor of this website: Please try again in a few minutes. If you're the owner of this website: The connection to the origin web server was made, but the origin web server timed out before responding. The likely cause is an overloaded background task, database or application, stressing the resources on your web server. To resolve, please work with your hosting provider or web development team to free up resources for your database or overloaded application. Additional troubleshooting information here. Cloudflare Ray ID: 8a95fd46cf312c34 Performance & security by Cloudflare."
85,MEMORIAL SATILLA HEALTH,About Us | Memorial Satilla Health,https://memorialsatillahealth.com/about/,none found,Memorial Satilla Health | LinkedIn,https://www.linkedin.com/company/memorial-satilla-health,none found,History | Memorial Satilla Health,https://memorialsatillahealth.com/about/history.dot,none found
86,NORTHSIDE HOSPITAL FORSYTH,About | Northside Hospital,https://www.northside.com/about,none found,(FY 2022 - FY 2024) CHNA Northside Hospital,https://northside.com/docs/default-source/default-document-library/community-health-needs-assessments/fy-2022-fy-2024-chna_northside-hospital.pdf,"Unusual behavior notice: Webpage: 
 A timeout occurred Error code 524 Visit cloudflare.com for more information. 2024-07-26 17:11:37 UTC You Browser Working Chicago Cloudflare Working r.jina.ai Host Error What happened? The origin web server timed out responding to this request. What can I do? If you're a visitor of this website: Please try again in a few minutes. If you're the owner of this website: The connection to the origin web server was made, but the origin web server timed out before responding. The likely cause is an overloaded background task, database or application, stressing the resources on your web server. To resolve, please work with your hosting provider or web development team to free up resources for your database or overloaded application. Additional troubleshooting information here. Cloudflare Ray ID: 8a96001b08f262a5 Performance & security by Cloudflare.",COMMUNITY BENEFIT REPORT,https://www.northside.com/docs/default-source/default-document-library/community_benefit_report_2022.pdf,none found
87,ST MARY'S HOSPITAL,Leadership: Meet MedStar Health Leaders | MedStar Health,https://www.medstarhealth.org/about/medstar-health-leadership,none found,Our Leaders | Essentia Health,https://www.essentiahealth.org/about/our-leaders,"Cathy Cantor MD, Chief Population Health Officer",St. Mary's County Health Department: Home,https://smchd.org/,"Unusual behavior notice: Webpage: 
 A timeout occurred Error code 524 Visit cloudflare.com for more information. 2024-07-26 17:13:21 UTC You Browser Working Chicago Cloudflare Working r.jina.ai Host Error What happened? The origin web server timed out responding to this request. What can I do? If you're a visitor of this website: Please try again in a few minutes. If you're the owner of this website: The connection to the origin web server was made, but the origin web server timed out before responding. The likely cause is an overloaded background task, database or application, stressing the resources on your web server. To resolve, please work with your hosting provider or web development team to free up resources for your database or overloaded application. Additional troubleshooting information here. Cloudflare Ray ID: 8a9602a1b91f61ab Performance & security by Cloudflare."
88,PHOEBE PUTNEY MEMORIAL HOSPITAL,About Phoebe Putney Health System,https://www.phoebehealth.com/about-us,"Unusual behavior notice: Webpage: 
 Failed to goto https www phoebehealth com about us TimeoutError Navigation timeout of 30000 ms exceeded.","April 1, 2022",https://dch.georgia.gov/document/document/sorh-short-rows-april-2022/download,"Unusual behavior notice: Webpage: 
 Failed to goto https dch georgia gov document document sorh short rows april 2022 download Error net ERR ABORTED at https dch georgia gov document document sorh short rows april 2022 download.",Medical Leadership PPMH,https://www.phoebehealth.com/about-us/leadership/medical-leadership-ppmh,none found
89,NORTHSIDE HOSPITAL CHEROKEE,About | Northside Hospital,https://www.northside.com/about,none found,Job Search Results - Northside Hospital Careers,https://jobs.northside.com/job-search-results/,"Unusual behavior notice: Webpage: 
 A timeout occurred Error code 524 Visit cloudflare.com for more information. 2024-07-26 17:15:41 UTC You Browser Working Chicago Cloudflare Working r.jina.ai Host Error What happened? The origin web server timed out responding to this request. What can I do? If you're a visitor of this website: Please try again in a few minutes. If you're the owner of this website: The connection to the origin web server was made, but the origin web server timed out before responding. The likely cause is an overloaded background task, database or application, stressing the resources on your web server. To resolve, please work with your hosting provider or web development team to free up resources for your database or overloaded application. Additional troubleshooting information here. Cloudflare Ray ID: 8a96060d5cdc03bc Performance & security by Cloudflare.",Northside Hospital: Home,http://www.northside.com/,"Unusual behavior notice: Webpage: 
 Sorry you have been blocked You are unable to access jina.ai This website is using a security service to protect itself from online attacks The action you just performed triggered the security solution There are several actions that could trigger this block including submitting a certain word or phrase a SQL command or malformed data You can email the site owner to let them know you were blocked Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page Cloudflare Ray ID 8a96060d6d252c70 Your IP Click to reveal 68.58.163.78 Performance & security by Cloudflare."
90,EMORY UNIVERSITY HOSPITAL,Rollins School of Public Health,https://sph.emory.edu/,none found,Physician Advocate for the People | Emory School of Medicine,https://med.emory.edu/departments/family-preventive/divisions-programs/preventive-medicine/residency/physician-advocate.html,"Dr. Sandra Valenciano, DeKalb County Board of Health director, Dr. Sara Turbow, Emory Public Health and General Preventive Medicine Residency & Fellowship program director, Siri Chirumamilla, Los Angeles County Department of Public Health, Alex Molinari, CDC EIS officer, Elizabeth Rabold, CDC medical officer for the Maternal and Child Health Branch of the Division of Global HIV and Tuberculosis.",58 population health executives to know | 2022,https://www.beckershospitalreview.com/lists/58-population-health-executives-to-know-2022.html,"Parag Agnihotri, MD. Chief Medical Officer of Population Health Services at UCSD Health (San Diego)., Daphne Bascom, MD, PhD. Vice President of Population Health at Saint Luke's Health System (Kansas City, Mo.)., Scott Berkowitz, MD. Chief Population Health Officer and Vice President of Population Health at Johns Hopkins Medicine (Baltimore)., Marilu Bintz, MD. Senior Vice President of Health Population and Strategy at Gunderson Health System (La Crosse, Wis.)., Tangerine Brigham. Chief Administrative Officer, Population Health, at Alameda (Calif.) Health System., Marta Brito Perez. Senior Vice President of Population Health and Post Acute Care Services at Adventist HealthCare (Gaithersburg, Md.)., Mallory Callahan. Director of Population Health Management and Innovation for Nebraska Health Network (Omaha)., Chuck Callahan, DO. Vice President of Population Health for the University of Maryland Medical Center (Baltimore)., Steven Carson, BSN, RN. Senior Vice President, Population Health, Temple University Health System (Philadelphia)., Sang-ick Chang, MD. Division Chief of Primary Care and Population Health of Stanford (Calif.) Medicine., Nichola Davis, MD. Vice President, Chief Population Health Officer  for NYC Health+Hospitals., Desiree de la Torre. Director of Community Affairs and Population Health Improvement of Children's National (Washington, D.C.)., Dan Edelman, DO. Chief Medical Information Officer, Florida Region, and Chief Population Health Officer of Cleveland Clinic (Weston, Fla.)., Kristine Fay. Chief Officer of Population Health and Physician Services at Lee Health (Fort Myers, Fla.)., Rob Fields, MD. Executive Vice President and Chief Population Health Officer of Mount Sinai Health System (New York)., Don Franke. CEO of Amita Health Care Networks and Senior Vice President of Population Health at Amita Health (Arlington Heights, Ill.)., Kristene Grayem, MSN. Chief Population Health Officer and Executive Director of Akron (Ohio) Children's Health Collaborative., Reshma Gupta, MD. Chief of Population Health and Accountable Care at the University of California, Davis., Patrick Hammond, MHA. Chief Market Services Officer and Chief Innovations and Population Health Officer, Emory Healthcare; CEO, Emory Healthcare Network (Atlanta)., Terri Hanlon-Bremer, MSN, RN. Senior Vice President of Employer Solutions and Population Health at TriHealth (Cincinnati)., Carrie Harris-Muller. Senior Vice President and Chief Population Health Officer at OhioHealth (Columbus)., Susan Hawkins. Senior Vice President of Population Health at Henry Ford Health System (Detroit)., Ethan Helm, MD. Vice Chancellor of Population Health for Rutgers Biomedical and Health Sciences and Deputy Chief Population Health Officer at RWJBarnabas Health (West Orange, N.J.)., Jennifer Houlihan. Vice President of Value-Based Care and Population Health at Atrium Health Wake Forest Baptist (Winston-Salem, N.C.)., Jonathan Jaffery, MD. Chief Population Health Officer at UW Health (Madison, Wis.)., Bill Johnjulio, MD. Chief Population Health Officer of Allegheny Health Network (Pittsburgh)., Lindsay Jubelt, MD. Chief Population Health Officer of Mass General Brigham (Boston)., Anthony Keck. Executive Vice President for System Innovation and Chief Population Health Officer at Ballad Health (Johnson City, Tenn.)., Meaghan Kim, BSN, RN. Director of Population Health at Temple University Health System (Philadelphia)., Rhonda Medows, MD. President of Population Health Management at Providence (Renton, Wash.)., Adam Myers, MD. Chief of Population Health at Cleveland Clinic and Chair of Cleveland Clinic Community Care., Tina Mycroft. CFO of EvergreenHealth Kirkland (Wash.)., David Nash, MD. Founding Dean Emeritus at Jefferson College of Population Health (Philadelphia)., Carrie Nelson, MD. Senior Vice President and Chief Medical Officer, Population Health and Health Outcomes at Advocate Aurora Health (Milwaukee, Wis., and Downers Grove, Ill.)., Susan Neves. CFO of Hill Country Memorial Hospital (Fredericksburg, Texas)., Judi Nightingale, DrPH, RN. Director of Population Health at Riverside University Health System (Moreno Valley, Calif.)., Derek Novak. President of the Population Health Services Organization at MercyOne (Des Moines, Iowa)., Kara Odom Walker, MD. Chief Population Health Officer at Nemours Children's Health (Melbourne, Fla.)., Dawn O'Neill. Vice President of Population Health at St. Agnes Hospital (Baltimore)., Philip Oravetz, MD. Chief Population Health Officer at Ochsner Health (New Orleans)., Andrew Ozmun. Finance Director of Riverton (Utah) and Alta View Hospital (Sandy, Utah)., Ami Parekh, MD. Chief Medical Officer for Population Health and Clinical Integration at University of California San Francisco Health., James Parr. Executive Vice President of Operations and CFO of Salem (Ore.) Hospital., Samatha Patrick. CFO of Clark Regional Medical Center (Winchester, Ky.) and Bourbon Community Hospital (Paris, Ky.)., Michael Perry. Vice President of Finance and CFO of Mid Coast-Parkview Health (Brunswick, Maine)., Adam Popp. CFO of Prairie Lakes Healthcare System (Watertown, S.D.)., Trever Porter. Finance Director of Intermountain McKay-Dee Hospital (Ogden, Utah)., Tony Reed. Vice President for Population Health Operations at ChristianaCare (Newark, Del.)., Jamie Reedy, MD. Chief of Population Health at Summit Health (Berkeley Heights, N.J.)., Devdutta Sangvai, MD. Vice President for Population Health Management at Duke Health (Durham, N.C.)., Navkiran Shokar, MD. Chair of the Department of Population Health at the University of Texas at Austin Dell Medical School (Austin, Texas)., Mark Sparta. Executive Vice President of Population Health for Hackensack Meridian Health Network and President of Hackensack University Medical Center (Edison, N.J.)., Douglas Spotts, MD. Chief Health Officer of Meritus Health (Hagerstown, Md.)., Nicholas Stine, MD. System Senior Vice President of Enterprise Population Health atCommonSpirit Health (Chicago)., Mark Terpylak, DO. Senior Vice President of Population Health at Summa Health (Akron, Ohio)., Jim Tidwell, MD. Vice President of Population Health of Owensboro Health (Owensboro, Ky.)., Debbie Welle-Powell. Chief Population Health Officer at Essentia Health (Duluth, Minn.).."
91,TANNER MEDICAL CENTER - CARROLLTON,Executive Leadership - Tanner Health System,https://www.tanner.org/about-us/executive-leadership,"Clint Hoffman, MBA FACHE, Senior Vice President Tanner Medical Group",Tanner Careers,https://careers.tanner.org/careers-home,none found,Community Health Needs Assessment,https://www.tanner.org/upload/docs/Community%20Impact/2022-CHNA-TMCEA.pdf,none found
