,Hospital Name,Title 1,Link 1,Population Health 1,Title 2,Link 2,Population Health 2,Title 3,Link 3,Population Health 3
60,QUEEN OF THE VALLEY MEDICAL CENTER,Queen of the Valley Medical Center,https://www.providence.org/-/media/project/psjh/providence/socal/files/about/community-benefit/reports/2021-23-chip---queen-of-the-valley-medical-center.pdf?rev=5a262d1afadb470c8ef08dbfd718aa7d&hash=A479157A9265055D27D7F633A914289D,"none found 
",Senior Leadership - Governance and Leadership - About Us ...,https://www.nyp.org/governance-leadership/senior-leadership,"none found 
",2024 - 2026 CHIP – Queen of the Valley Medical Center,https://www.providence.org/-/media/project/psjh/providence/socal/files/about/community-benefit/reports/2024-2026-chip-queen-of-the-valley-medical-center.pdf,"none found 
"
61,ADVENTIST HEALTH ST HELENA,Adventist Health St. Helena Adventist Health Vallejo Community ...,https://www.adventisthealth.org/documents/st-helena/sthelena-vallejo-2019-communityhealthneedsassessment.pdf,"none found 
","Kimberly Baldwin, MPA on LinkedIn: #emergencymanagement ...",https://www.linkedin.com/posts/kimberlykbaldwin_emergencymanagement-togetherinspired-glassfire-activity-7112794634535268352-d5UJ,"none found 
",Adventist Health Leadership Team,https://www.adventisthealth.org/about-us/leadership-team/,"none found 
"
62,SUTTER AMADOR HOSPITAL,Sutter Health Leadership,https://www.sutterhealth.org/about/leadership,"none found 
",Sutter Amador Named One of Nation's Top Rural Hospitals for ...,https://vitals.sutterhealth.org/sutter-amador-named-as-one-of-the-nations-top-rural-hospitals-for-fourth-year/,"none found 
",Family Medicine Amador Track | Sutter Health,https://www.suttermd.com/education/residency/family-medicine/amador-track,"none found 
"
63,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",About Us | Marian Regional Medical Center | Dignity Health | Dignity ...,https://www.dignityhealth.org/central-coast/locations/marianregional/about-us,"none found 
",196+ women hospital presidents and CEOs to know | 2024,https://www.beckershospitalreview.com/lists/196-women-hospital-presidents-and-ceos-to-know-2024.html,"none found 
","Dignity Health Central Coast Provides $393,172 in Grant Funding to ...",https://www.dignityhealth.org/central-coast/locations/marianregional/about-us/press-center/grant-funding-to-community-non-profits-2023,"none found 
"
64,MERCY GENERAL HOSPITAL,Derek Novak is one of Becker's Hospital Review's population health ...,https://www.mercyone.org/about-us/news-events/derek-novak-is-one-of-beckers-hospital-reviews-population-health-leaders-to-know,"unusual behavior notice 
",Mercy Leadership Team | Mercy,https://www.mercy.net/about/leadership/,"Dave Thompson, Senior VP, Population Health and President, Contracted Revenue Service Line 
",Mercy Health System Leadership,https://www.mercy.com/about-us/leadership/system,"Wael Haidar, MD, Chief Clinical Officer 
"
65,RIVERSIDE COMMUNITY HOSPITAL,Phone Directory | Riverside Community Hospital,https://riversidecommunityhospital.com/about/phone-directory/,"unusual behavior notice 
",RUHS Public Health | Riverside University Health System,https://www.ruhealth.org/ruhs-public-health,"none found 
",Riverside Community Hospital Provides lifesaving skills to public ...,https://riversidecommunityhospital.com/about/newsroom/riverside-community-hospital-provides-lifesaving-skills-to-public-through-stop-the-bleed-campaign,"unusual behavior notice 
"
66,PARADISE VALLEY HOSPITAL,2014 Archives - Page 2 of 3 - Paradise Valley Hospital,https://paradisevalleyhospital.net/category/2014/page/2/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,149 Black healthcare leaders to know | 2023,https://www.beckershospitalreview.com/lists/149-black-healthcare-leaders-to-know-2023.html,"unusual behavior notice 
",Paradise Valley Hospital Named One of Top 100 Hospitals in Nation,https://paradisevalleyhospital.net/paradise-valley-hospital-named-one-of-top-100-hospitals-in-nation/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
67,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,Leadership Team | UC San Diego Health,https://health.ucsd.edu/about-us/leadership/,"Parag Agnihotri, Chief Medical Officer of Population Health Services 
",UC San Diego Health Careers,https://employment.ucsd.edu/uc-san-diego-health,"none found 
",Facts at a Glance | UC San Diego Health,https://health.ucsd.edu/about-us/facts-glance/,"none found 
"
68,GROSSMONT HOSPITAL,Sharp HealthCare executives | Sharp HealthCare,https://www.sharp.com/leadership/executives,"none found 
",Amendment to the Nursing Concurrent Enrollment Program (NCEP ...,https://www.grossmont.edu/student-support/transfer-center/articulation/_resources/assets/pdf/independent.private.documents/gcu-cep-addendum-gc-2023.pdf,"none found 
",Hospital-Community Partnerships to Build a Culture of Health: - A ...,https://www.aha.org/system/files/hpoe/Reports-HPOE/2017/hospital-community-partnerships-case-study-compendium.pdf,"none found 
"
69,MAD RIVER COMMUNITY HOSPITAL,Contact Us The Team - Mad River Community Hospital,https://madriverhospital.com/contact-us/,"none found 
",BREAKING: Mad River Hospital Announces That It's Looking to Sell ...,https://lostcoastoutpost.com/2023/may/22/breaking-mad-river-hospital-announces-its-looking/,"none found 
",Humboldt and Del Norte Counties: Community Collaboration in the ...,https://www.chcf.org/wp-content/uploads/2020/10/RegionalMarketAlmanac2020HumboldtDelNorte.pdf,"none found 
"
70,OROVILLE HOSPITAL,Oroville Hospital - Community Health Needs Assessment 2019,https://www.orovillehospital.com/media/file/CHNA/2019%20CHNA.pdf,"none found 
",Butte County Public Health Department Strategic Plan 2015-2018,https://www.naccho.org/uploads/downloadable-resources/Programs/Public-Health-Infrastructure/2015-2018-BCPHD-Strategic-Plan.pdf,"unusual behavior notice 
",Untitled,https://www.orovillehospital.com/media/file/2022CHNA102122FINAL2.pdf,"none found 
"
71,BAKERSFIELD MEMORIAL HOSPITAL,About Us | Bakersfield Memorial Hospital | Dignity Health | Dignity ...,https://www.dignityhealth.org/central-california/locations/memorial-hospital/about-us,"none found 
",CDPH: 144 complaints against Memorial Hospital from 2017-19,https://www.turnto23.com/news/local-news/california-department-of-public-health-shows-144-complaints-against-bakersfield-memorial-hospital-from-2017-to-2019,"none found 
",Memorial Hospital | Bakersfield Hospitals | Dignity Health | Dignity ...,https://www.dignityhealth.org/central-california/locations/memorial-hospital,"none found 
"
72,SANTA CLARA VALLEY MEDICAL CENTER,Work with us - Public Health - County of Santa Clara,https://publichealth.sccgov.org/about-us/work-with-us,"unusual behavior notice 
",Deb Craver - Santa Clara Valley Medical Center,https://www.linkedin.com/in/deb-craver-19530072,"none found 
",Leadership - Public Health - County of Santa Clara,https://publichealth.sccgov.org/about-us/leadership,"none found 
"
73,ENLOE MEDICAL CENTER,"Leadership | Enloe Health | Chico, CA",https://www.enloe.org/about-us/leadership/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Convening Leaders for Emergency and Response (CLEAR) | AHA,https://www.aha.org/aha-clear,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Enloe Health Honored as Leader for Innovation in Person-Centered ...,https://www.enloe.org/news-media/2022/enloe-medical-center-honored-as-leader-for-innovation-in-person-/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
74,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,Leadership - Olive View – UCLA Medical Center,https://dhs.lacounty.gov/oliveview/leadership_new/,"NINA J PARK M D, CHIEF DEPUTY DIRECTOR POPULATION HEALTH 
",UCLA-Olive View Internal Medicine Residency Program,https://www.uclaoliveview.org/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Leadership - Health Services Los Angeles County,https://dhs.lacounty.gov/who-we-are/leadership_new/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
75,ST ELIZABETH COMMUNITY HOSPITAL,St. Elizabeth Community Hospital - Community Benefit 2021 Report ...,https://www.dignityhealth.org/content/dam/dignity-health/documents/cb-reports-2021/St-Elizabeths-CBreport2021-Final.pdf,"none found 
",St. Elizabeth Healthcare - Official Homepage,https://www.stelizabeth.com/,"unusual behavior notice 
",Press Center | St. Elizabeth Community Hospital | Dignity Health ...,https://www.dignityhealth.org/north-state/locations/stelizabethhospital/about-us/press-center,"none found 
"
76,ALTA BATES SUMMIT MEDICAL CENTER,About St. Joseph Medical Center | PeaceHealth,https://www.peacehealth.org/hospitals/st-joseph-medical-center/about,"unusual behavior notice 
",Alta Bates Summit Medical Center | Sutter Health,https://www.sutterhealth.org/absmc,"none found 
",About United General Medical Center | PeaceHealth,https://www.peacehealth.org/hospitals/united-general-medical-center/about,"Chris Johnston, PharmD, FACHE, Chief Administrative Officer, PeaceHealth United General Medical Center 
"
77,EL CENTRO REGIONAL MEDICAL CENTER,ECRMC Research Center | El Centro Regional Medical Center,https://www.ecrmc.org/locations/ecrmc-research-center/,"Mersedes Martinez RN MBA BSN PHN, nurse leader overseeing clinical research operations 
",Local Leaders Announce Plan to Strengthen Health Services in ...,https://health.ucsd.edu/news/press-releases/2023-02-27-local-leaders-announce-plan-to-strengthen-health-services-in-imperial-county/,"none found 
",Chief Executive Team | Imperial Valley Hospital,https://www.ecrmc.org/about-us/our-leadership-team/,"Dr. Probus, Healthcare Executive 
"
78,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,CPMC Van Ness Campus | Sutter Health,https://www.sutterhealth.org/find-location/facility/cpmc-van-ness-campus,"unusual behavior notice 
",Seismic Design At California Pacific Medical Center Van Ness ...,https://healthcaredesignmagazine.com/projects/acute-care/golden-opportunity-at-california-pacific-medical-center-van-ness/,"unusual behavior notice 
",California Pacific Medical Center | Sutter Health,https://www.sutterhealth.org/cpmc,"none found 
"
79,SAN GORGONIO MEMORIAL HOSPITAL,Organizational Structure - San Gorgonio Memorial Healthcare District,https://www.sgmh.org/organizational-structure,"unusual behavior notice 
",California Bridge Program Selects 31 Health Facilities to Expand ...,https://www.phi.org/press/california-bridge-program-selects-31-health-facilities-to-expand-mat-for-opioid-use-disorder/,"none found 
",San Gorgonio Memorial Healthcare District,https://www.sgmh.org/,"unusual behavior notice 
"
80,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,California Pacific Medical Center | Sutter Health,https://www.sutterhealth.org/cpmc,"none found 
",Sutter Health Announces New Chief Executive Officers at Two Major ...,https://vitals.sutterhealth.org/sutter-health-announces-new-chief-executive-officers-at-two-major-bay-area-hospitals/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,CPMC Mission Bernal | Sutter Health,https://www.sutterhealth.org/for-patients/mission-bernal-cpmc,"unusual behavior notice 
"
81,ANTELOPE VALLEY HOSPITAL,Leadership - Health Services Los Angeles County,https://dhs.lacounty.gov/who-we-are/leadership_new/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Cherished Futures for Black Moms & Babies is Enhancing ...,https://www.phi.org/press/cherished-futures-for-black-moms-babies-is-enhancing-breastfeeding-support-in-la-to-reduce-infant-and-maternal-mortality/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Executive Management Team | Antelope Valley Medical Center,https://www.avmc.org/about-us/executive-management-team/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
82,KAWEAH DELTA MEDICAL CENTER,Executive Team | Hospital Visalia,https://www.kaweahhealth.org/about-us/staff/executive-team/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Emergency AP Fellowship Kaweah Health Medical Center,https://www.vituity.com/careers/advanced-providers/advanced-provider-fellowships/emergency-medicine-ap-fellowship-with-kaweah-health-medical-center/,"none found 
",2021 | Kaweah Health Medical Center,https://www.kaweahhealth.org/about-us/staff/starlight-awards/2021/,"Sonia Duran Aguilar, Director of Population Health Management
Ryan Gates, VP of Population Health 
"
83,GLENDALE MEM HOSPITAL & HLTH CENTER,Glendale Memorial Hospital | Dignity Health - Dignity Health,https://www.dignityhealth.org/socal/locations/glendalememorial,"none found 
",Dignity Health - Glendale Memorial Hospital and Health Center ...,https://locations.dignityhealth.org/dignity-health-glendale-memorial-hospital-and-health-center,"none found 
",Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,"none found 
"
84,COMMUNITY REGIONAL MEDICAL CENTER,Community Regional Medical Center - Community Medical Centers,https://www.communitymedical.org/locations/community-regional-medical-center,"none found 
",Cone Health Leadership | Cone Health,https://www.conehealth.com/about-us/leadership/,"Danielle Phelps Swartz, Vice President Population Health 
",Hospital Leadership,https://www.orlandohealth.com/about-us/leadership,"none found 
"
85,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,Leadership - Harbor-UCLA Medical Center,https://dhs.lacounty.gov/harbor-ucla-medical-center/leadership/,"none found 
",Presbyterian Healthcare Services Leadership | Presbyterian ...,https://www.phs.org/community/legacy-of-caring/leadership/phs,"Jason Mitchell MD, senior vice president chief medical and clinical transformation officer 
",Robert Allen's Innovative Approach to Uncharted Territory in ...,https://americanhealthcareleader.com/2018/allen-innovative-approach/,"unusual behavior notice 
"
86,OAK VALLEY HOSPITAL DISTRICT,About Us – Oak Valley Hospital District,https://oakvalleyhospital.com/about-us/,"none found 
",5 Year P R I Me Project Plan Oak Valley Hospital District,https://www.dhcs.ca.gov/provgovpart/Documents/PRIME/Approved_5-Year_PRIME_Project_Plans/PRIMEPlan_OVHD.pdf,"none found 
",Implementation strategy 2022-2024,https://oakvalleyhospital.com/wp-content/uploads/2021/04/Oak-Valley-Hospital-Implementation-Strategy-2022-2024-Final-revised-3.11.21.pdf,"none found 
"
87,PROVIDENCE ST. JOSEPH HOSPITAL,Who We Are | Population Health | Providence,https://www.providence.org/about/initiatives/population-health/who-we-are,"unusual behavior notice 
",Providence St. Joseph Debuts Population Health-Management Firm ...,https://www.aha.org/aha-center-health-innovation-market-scan/2019-02-11-providence-st-joseph-debuts-population-health,"unusual behavior notice 
",Population Health | Providence,https://www.providence.org/about/initiatives/population-health,"unusual behavior notice 
"
88,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,2022 Community Health Needs Assessment,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/south-san-francisco-chna-2022.pdf,"none found 
",South San Francisco Medical Center | Kaiser Permanente,https://healthy.kaiserpermanente.org/northern-california/facilities/south-san-francisco-medical-center-100319,"unusual behavior notice 
",Kaiser Permanente South San Francisco Medical Center 2022 ...,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/south-san-francisco-is-2022.pdf,"none found 
"
89,KAISER FOUNDATION HOSPITAL-SANTA CLARA,Kaiser Permanente Santa Clara Medical Center 2022 Community ...,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/santa-clara-chna-2022.pdf,"none found 
",Our Team | Kaiser Permanente,https://kpcmi.org/about/our-team/,"- Matthew C Stiefel, Senior Director Population Health 
",National leaders | Kaiser Permanente,https://about.kaiserpermanente.org/who-we-are/leadership-team/national-leaders,"none found 
"
90,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,2022 Community Health Needs Assessment,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/walnut-creek-chna-2022.pdf,"none found 
",Walnut Creek Medical Center | Kaiser Permanente,https://healthy.kaiserpermanente.org/northern-california/facilities/walnut-creek-medical-center-100313,"unusual behavior notice 
",Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,"none found 
"
91,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,Beyond Health Care: The Role of Social Determinants in Promoting ...,https://www.kff.org/racial-equity-and-health-policy/issue-brief/beyond-health-care-the-role-of-social-determinants-in-promoting-health-and-health-equity/,"none found 
",Denver Health Leadership Team | Denver Health,https://www.denverhealth.org/about-denver-health/leadership,"Romana Hasnain-Wynia, PhD, oversees Denver Health’s academic mission in research, education, and public health through the Office of Academic Affairs and Public Health to further Denver Health’s role as a Learning Health System to advance equity. 
Dr. Bob Belknap is the Executive Director for PHIDH. 
",2022 Community Health Needs Assessment,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/vallejo-chna-2022.pdf,"none found 
"
92,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,Kaiser Permanente: We're transforming health and health care – find ...,https://about.kaiserpermanente.org/,"none found 
",Oakland Medical Center | Kaiser Permanente,https://healthy.kaiserpermanente.org/northern-california/facilities/oakland-medical-center-100344,"unusual behavior notice 
",2022 Community Health Needs Assessment,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/richmond-chna-2022.pdf,"none found 
"
93,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2022 Community Health Needs Assessment,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/san-francisco-chna-2022.pdf,"none found 
",San Francisco Medical Center | Kaiser Permanente,https://healthy.kaiserpermanente.org/northern-california/facilities/san-francisco-medical-center-100328,"unusual behavior notice 
",2022 Community Health Needs Assessment,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/south-san-francisco-chna-2022.pdf,"none found 
"
94,SCRIPPS MERCY HOSPITAL,Executive Team Bios - San Diego - Scripps Health,https://www.scripps.org/about-us/executive-team,"unusual behavior notice 
","Chad Hatfield PharmD, MHA, BCPS - UC Davis Health",https://health.ucdavis.edu/pharmacy/Residency/preceptors/chadhatfield,"unusual behavior notice 
",Scripps Mercy Medical Residents Serves Underserved Communities,https://www.scripps.org/news_items/5425-scripps-mercy-medical-resident-serves-underserved-communities,"unusual behavior notice 
"
95,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,About Little Company of Mary Medical Center San Pedro | Providence,https://www.providence.org/locations/socal/plcm-san-pedro/about,"unusual behavior notice 
",Michelle Koval-Diaz - Administrative Supervisor - Providence Little ...,https://www.linkedin.com/in/michelle-koval-diaz-22766913,"unusual behavior notice 
",Providence Little Company of Mary Medical Center San Pedro ...,https://www.providence.org/-/media/project/psjh/providence/socal/files/about/community-benefit/reports/2023-2025_chip_littlecompanyofmarysanpedro.pdf?rev=db2264b85a24447ea69ec1a72c285e2a&hash=F32269E070ED55C2866A3B0D1764327D,"none found 
"
96,ST JOHNS REGIONAL MEDICAL CENTER,Dignity Health St. John's Regional Medical Center,https://www.dignityhealth.org/content/dam/dignity-health/pdfs/community-benefit/St.%20John%27s%20Regional%20Medical%20Center%20-%20Implementation%20Strategy%202016.pdf,"none found 
",Hospital Leadership,https://www.orlandohealth.com/about-us/leadership,"none found 
",Executive Leadership | Southern California | Dignity Health | Dignity ...,https://www.dignityhealth.org/socal/about-us/executive-leadership,"none found 
"
97,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,Executive Leadership | St. Joseph's Hospital & Medical Center ...,https://www.dignityhealth.org/arizona/locations/stjosephs/about-us/executive-leadership,"none found 
","Stockton, California Health Care Improvement",https://www.commonwealthfund.org/publications/case-study/2017/jul/health-care-improvement-stockton-california-collaboration-capacity,"unusual behavior notice 
",St. Joseph's Medical Center - Community Benefit 2021 Report and ...,https://www.dignityhealth.org/content/dam/dignity-health/documents/cb-reports-2021/St-Josephs-Stockton-CBreport2021-Final.pdf,"Tammy Shaff, Director of Community Health 
"
98,COMMUNITY HOSPITAL OF SAN BERNARDINO,Meet Our Leaders | Board of Directors | Executive Team,https://www.mlkch.org/our-leaders,"none found 
",Executive Leadership | Southern California | Dignity Health | Dignity ...,https://www.dignityhealth.org/socal/about-us/executive-leadership,"none found 
",Our Leadership | Arrowhead Regional Medical Center,https://www.arrowheadregional.org/about-us/our-leadership/,"Samantha Huang, Associate Hospital Administrator Population Health 
"
99,SONOMA VALLEY HOSPITAL,Chief Executive Officer,https://www.sonomavalleyhospital.org/wp-content/uploads/2020/10/SVH-CEO-Leadership-Profile-final.pdf,"unusual behavior notice 
","Sonoma County supervisors, public health leaders hear alarm from ...",https://www.pressdemocrat.com/article/news/sonoma-county-supervisors-county-health-leaders-face-calls-for-adjustment/,"unusual behavior notice 
",SUBJECT: Charter POLICY: QA8610-108 PAGE 1 DEPARTMENT ...,https://www.sonomavalleyhospital.org/wp-content/uploads/2021/05/APPROVED-QC-Charter-Effective-09.03.20.pdf,"none found 
"
100,COMMUNITY HOSPITAL OF HUNTINGTON PARK,Community Hospital of Huntington Park receives geriatric ...,https://www.communityhospitalhp.com/newsroom/news/community-hospital-receives-geriatric-emergency-department-accreditation/,"unusual behavior notice 
",city and community health profiles | huntington park,http://publichealth.lacounty.gov/ohae/docs/cchp/pdf/2018/HuntingtonPark.pdf,"unusual behavior notice 
",Community Hospital of Huntington Park,https://www.communityhospitalhp.com/,"none found 
"
101,SAINT AGNES MEDICAL CENTER,Leadership Team | Saint Agnes Medical Center,https://www.samc.com/about-us/leadership-team,"unusual behavior notice 
",Ascension Maryland Leadership | Ascension,https://about.ascension.org/about-us/leadership/maryland-leadership,"Olivia Farrow, Interim, Vice President, Population Health 
",Welcome | Saint Agnes Medical Center,https://www.samc.com/graduate-medical-education/about-us/welcome,"unusual behavior notice 
"
102,"WEST COVINA MEDICAL CENTER, INC",West Covina Medical Center - Home Page,https://westcovinamc.com/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,2022 Community Health Needs Assessments (CHNA),https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/baldwin-park-chna-2022.pdf,"none found 
",Health Center Program Uniform Data System (UDS) Data Overview,https://data.hrsa.gov/tools/data-reporting/program-data?grantNum=H80CS00224,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
103,SAN ANTONIO REGIONAL HOSPITAL,Hospital Leadership - Executive Management,https://www.sarh.org/about-us/hospital-leadership/executive-management,"none found 
",University of Texas School of Public Health San Antonio | School of ...,https://uthscsa.edu/public-health/,"none found 
",Hospital Leadership,https://www.sarh.org/about-us/hospital-leadership,"none found 
"
104,SHARP MEMORIAL HOSPITAL,Sharp HealthCare executives | Sharp HealthCare,https://www.sharp.com/leadership/executives,"none found 
",The Sharp Decline in COVID-19 Mortality in 2023: Interpreting Good ...,https://www.milbank.org/quarterly/opinions/the-sharp-decline-in-covid-19-mortality-in-2023-interpreting-good-news-in-a-population-health-context/,"none found 
",Scholarships and Grants | Columbia University Mailman School of ...,https://www.publichealth.columbia.edu/become-student/how-apply/financial-aid/funding-options/scholarships-fellowships-grants,"unusual behavior notice 
"
105,SUTTER SOLANO MEDICAL CENTER,Sutter Health Leadership,https://www.sutterhealth.org/about/leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"AI, prevention, cost-efficiency: Here are top priorities for health care ...",https://www.northbaybusinessjournal.com/article/industrynews/ai-prevention-cost-efficiency-here-are-top-priorities-for-health-care-le/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Sutter Solano Medical Center | Sutter Health,https://www.sutterhealth.org/ssmc,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
106,"DOCTORS HOSPITAL OF RIVERSIDE, LLC",Leadership | OhioHealth,https://www.ohiohealth.com/about-us/leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Our Leadership | Riverside Health System l Southeastern VA,https://www.riversideonline.com/en/about/our-leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"Riverside Healthcare Kankakee & Bourbonnais, Illinois (IL) Area ...",https://www.riversidehealthcare.org/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
107,WHITE MEMORIAL MEDICAL CENTER,How White Memorial Community Health Center Improved Video ...,https://www.careinnovations.org/resources/how-white-memorial-community-health-center-improved-video-visit-infrastructure-and-assessed-patient-satisfaction-with-telemedicine/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Sarasota Memorial Administrators,https://www.smh.com/Home/About-Us/Administrators,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,IU Health Leadership | IU Health,https://iuhealth.org/about-our-system/iu-health-leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
108,SAINT FRANCIS MEDICAL CENTER,"Leadership, Saint Francis Health System, Tulsa, Oklahoma, OK",https://www.saintfrancis.com/about-us/leadership/,"Scott Ptacnik, Chief Population Health Officer 
",Our Leadership,https://www.rsfh.com/about/leadership/,"Dr. Robert Oliverio, Vice President & Chief Medical Officer – Ambulatory Care & Population Health 
",Executive Team - Saint Francis Healthcare System,https://www.sfmc.net/our-ministry/executive-team/,"Alex Ogburn, MBA, FACHE, is Vice President - Population Health & Payer Strategies. 
"
109,MARIAN REGIONAL MEDICAL CENTER,Community Board | Marian Regional Medical Center | Dignity Health ...,https://www.dignityhealth.org/central-coast/locations/marianregional/about-us/community-board,"none found 
",3 Providers Will Pay $22.5M to Settle Medi-Cal False Claims ...,https://www.healthleadersmedia.com/payer/3-providers-will-pay-225m-settle-medi-cal-false-claims-allegations,"unusual behavior notice 
",Our Leadership,https://www.rsfh.com/about/leadership/,"Dr. Robert Oliverio, Vice President & Chief Medical Officer – Ambulatory Care & Population Health 
"
110,"SUTTER MEDICAL CENTER, SACRAMENTO",Sutter Health Leadership,https://www.sutterhealth.org/about/leadership,"unusual behavior notice 
",Sutter Elevates Population Health With C-Suite Role ...,https://www.healthleadersmedia.com/clinical-care/sutter-elevates-population-health-c-suite-role,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"Sutter Medical Center, Sacramento | Sutter Health",https://www.sutterhealth.org/smcs,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
111,LOMPOC VALLEY MEDICAL CENTER,"Lompoc Valley Medical Center: Healthcare Services in Lompoc, CA",https://www.lompocvmc.com/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"Resources | Santa Barbara County, CA - Official Website",https://www.countyofsb.org/2230/Resources,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,About Us | Lompoc Valley Medical Center,https://www.lompocvmc.com/about/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,Hospital Leadership Team & Executives | UCLA Health,https://www.uclahealth.org/discover/about/leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,UCLA Health | LinkedIn,https://www.linkedin.com/company/ucla-health,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,UCLA Santa Monica Medical Center - Los Angeles,https://www.uclahealth.org/sites/default/files/documents/UCLA-Santa-Monica-Medical-Center-Implementation-Strategy-FY23-FY25.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
113,SAN MATEO MEDICAL CENTER,Leadership - San Mateo County Health,https://www.smchealth.org/leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Jennifer P. - San Mateo Medical Center,https://www.linkedin.com/in/jennifer-p-02668441,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,SMMC: Careers - San Mateo County Health,https://www.smchealth.org/smmc-careers,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
114,PALOMAR HEALTH DOWNTOWN CAMPUS,"Executive Management Team | Palomar Health | San Diego, CA",https://www.palomarhealth.org/executive-management-team/,"none found 
",Interviews - Leadership Development Training | TLD Group,https://www.tldgroupinc.com/helm-articles,"Mohamed Diab MD, Vice President of Provider Transformation, leads population health management at Aetna.
Patrick R Young, president of Population Health for Hackensack Meridian Health, leads the Population Health division. 
",Emergency room sees last patient - Escondido Times-Advocate,https://www.times-advocate.com/articles/emergency-room-sees-last-patient/,"none found 
"
115,NORTHRIDGE HOSPITAL MEDICAL CENTER,Northridge Hospital Medical Center | Dignity Health - Dignity Health,https://www.dignityhealth.org/socal/locations/northridgehospital,"Center for Healthier Communities, Population Health 
",Leadership – Ventura County Health Care Agency,https://vchca.org/about-us/leadership/,"none found 
",Executive Leadership | Southern California | Dignity Health | Dignity ...,https://www.dignityhealth.org/socal/about-us/executive-leadership,"none found 
"
116,DOCTORS HOSPITAL OF MANTECA,Jay Krishnaswamy,https://www.doctorsmanteca.com/about/leadership-team/jay-krishnaswamy,"none found 
",Welcome To Health Career Connection,https://www.healthcareers.org/wp-content/themes/health-career-connection/Alumni_Network_11.htm,"unusual behavior notice 
",Orthopedic Patient Coordinator Services | Manteca CA,https://www.doctorsmanteca.com/services/orthopedics/orthopedic-patient-coordinator,"unusual behavior notice 
"
