,Hospital Name,Title 1,Link 1,Population Health 1,Title 2,Link 2,Population Health 2,Title 3,Link 3,Population Health 3
59,COLLEGE HOSPITAL COSTA MESA,CH Costa Mesa - College Hospitals,https://chc.la/ch-costa-mesa/,"unusual behavior notice 
",Department of Population Health & Disease Prevention ...,https://publichealth.uci.edu/departments/population-health-disease-prevention/,"Lisa Grant Ludwig, PhD, Department Chair
Sharon Suh Nguyen, Research Contracts Grants Analyst
Yuting Wu, MEd, Department Manager 
",CH Costa Mesa Careers - College Hospitals,https://chc.la/ch-costa-mesa-careers/,"unusual behavior notice 
"
60,PORTERVILLE DEVELOPMENTAL CENTER,Porterville Developmental Center : CA Department of ...,https://www.dds.ca.gov/services/state-facilities/porterville-dc/,"unusual behavior notice 
",Porterville Developmental Center Q&A | Disability Rights California,https://www.disabilityrightsca.org/latest-news/porterville-developmental-center-qa,"unusual behavior notice 
",Fairview Developmental Center : CA Department of Developmental ...,https://www.dds.ca.gov/services/state-facilities/fairview-dc/,"unusual behavior notice 
"
61,LOS ROBLES HOSPITAL & MEDICAL CENTER,Los Robles Health System appoints Chief Executive Officer Phil Buttell,https://losrobleshospital.com/about/newsroom/los-robles-health-system-appoints-chief-executive-officer-phil-buttell,"unusual behavior notice 
",Zin Htway - HCA Los Robles Hospital and Medical Center | LinkedIn,https://www.linkedin.com/in/zin-htway-3aa5812a,"unusual behavior notice 
",About Los Robles Regional Medical Center,https://losrobleshospital.com/about/,"unusual behavior notice 
"
62,LOS ALAMITOS MEDICAL CENTER,UCI Health celebrates transformational acquisition of four ...,https://www.ucihealth.org/news/2024/03/uci-health-acquisition,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,COVID-19 Update for Alliance MRI at Los Alamitos Medical Center,https://losalamitosmri.com/coronavirus/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"Hospital acquisitions met with celebration, excitement | UCI Health ...",https://www.ucihealth.org/news/2024/03/ribbon-cutting-ceremony,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
63,MEMORIAL MEDICAL CENTER,Cone Health Leadership | Cone Health,https://www.conehealth.com/about-us/leadership/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Leadership | OhioHealth,https://www.ohiohealth.com/about-us/leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Alumni Engagement - Population Health,https://www.jefferson.edu/academics/colleges-schools-institutes/population-health/alumni-engagement.html,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
64,KAISER FOUNDATION HOSPITAL - WEST LA,2022 Community Health Needs Assessments (CHNA),https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/west-los-angeles-chna-2022.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,West Los Angeles Medical Center | Kaiser Permanente,https://healthy.kaiserpermanente.org/southern-california/facilities/west-los-angeles-medical-center-100028,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
65,PROVIDENCE MISSION HOSPITAL,Who We Are | Population Health | Providence,https://www.providence.org/about/initiatives/population-health/who-we-are,"unusual behavior notice 
",Providence Mission Hospital Executive Leadership Team,https://blog.providence.org/regional-blog-news/providence-mission-hospital-executive-leadership-team,"unusual behavior notice 
",Providence Leadership | Providence,https://www.providence.org/about/leadership,"none found 
"
66,MADERA COMMUNITY HOSPITAL,Madera hospital did not close because of low-income patients ...,https://www.fresnobee.com/opinion/readers-opinion/article288387965.html,"none found 
",Closure of Madera Community Hospital highlights structural ...,https://www.kvpr.org/local-news/2023-03-06/closure-of-madera-community-hospital-highlights-structural-healthcare-issues,"unusual behavior notice 
","After Madera's hospital closure, could others follow? - CalMatters",https://calmatters.org/health/2023/01/hospital-closure/,"unusual behavior notice 
"
67,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,UCI Health celebrates transformational acquisition of four ...,https://www.ucihealth.org/news/2024/03/uci-health-acquisition,"none found 
",Healthcare workers at embattled Fountain Valley Regional Hospital ...,https://www.latimes.com/socal/daily-pilot/news/story/2020-11-24/embattled-fountain-valley-regional-hospital-orange-county-coronavirus-rates-climb,"unusual behavior notice 
","Hospital acquisitions met with celebration, excitement | UCI Health ...",https://www.ucihealth.org/news/2024/03/ribbon-cutting-ceremony,"none found 
"
68,EISENHOWER MEDICAL CENTER,Leadership Roster,https://eisenhowerhealth.org/about/leadership/,"none found 
","Diversity, Equity ... - Eisenhower Health Graduate Medical Education",https://gme.eisenhowerhealth.org/dei/,"Dr Cisneros, Graduate Medical Education GME Director of Diversity Equity and Inclusion 
","Medical Readiness Command, Europe > Public Health Command ...",https://mrc-europe.army.mil/Public-Health-Command-Europe/-Public-Health-Activities/Veterinary-Readiness-Activity-Italy/,"unusual behavior notice 
"
69,LA PALMA INTERCOMMUNITY HOSPITAL,La Palma Intercommunity Hospital Leadership Team | La Palma,https://lapalmaintercommunityhospital.com/about-us/leadership/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,EMA-CMU Emergency Medicine Administrative Fellowship Program,https://www.ema.us/fellowship.html,"none found 
",About Us | La Palma Intercommunity Hospital,https://lapalmaintercommunityhospital.com/about-us/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
70,LAKEWOOD REGIONAL MEDICAL CENTER,UCI Health celebrates transformational acquisition of four ...,https://www.ucihealth.org/news/2024/03/uci-health-acquisition,"none found 
",Angela C Cook - Lakewood Regional Medical Center,https://www.linkedin.com/in/angela-c-cook-68138470,"unusual behavior notice 
",Johns Hopkins Health System Fiscal Year 2019 Community Benefits ...,https://www.hopkinsmedicine.org/-/media/migration/all-childrens-hospital/documents/community/jhach-fy-2019-hospital-community-benefit-narrative_final.pdf,"unusual behavior notice 
"
71,CHINO VALLEY MEDICAL CENTER,Leadership Chino Valley Medical Center,https://cvmc.com/about-us/leadership/,"none found 
",Northridge Hospital Medical Center | Southern California Hospitals ...,https://www.dignityhealth.org/socal/locations/northridgehospital,"Center for Healthier Communities, Population Health 
",Healthcare/Prime Chino Valley Medical Center,https://cvmc.com/careers/why-prime-healthcare/,"unusual behavior notice 
"
72,SAN DIMAS COMMUNITY HOSPITAL,San Dimas Community Hospital | Prime Healthcare Services,https://sandimashospital.com/,"none found 
",SAN DIMAS | LA County Department of Public Health,http://publichealth.lacounty.gov/ohae/docs/cchp/pdf/2018/SanDimas.pdf,"unusual behavior notice 
",About San Dimas Community Hospital,https://sandimashospital.com/about-us/,"unusual behavior notice 
"
73,PLACENTIA LINDA HOSPITAL,UCI Health celebrates transformational acquisition of four ...,https://www.ucihealth.org/news/2024/03/uci-health-acquisition,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Kimberly Nichols - UCI Health – Placentia Linda,https://www.linkedin.com/in/kimberly-nichols-a1970437,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"Hospital acquisitions met with celebration, excitement | UCI Health ...",https://www.ucihealth.org/news/2024/03/ribbon-cutting-ceremony,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
74,METHODIST HOSPITAL OF SACRAMENTO,Methodist Hospital of Sacramento | Dignity Health - Dignity Health,https://www.dignityhealth.org/sacramento/locations/methodist-hospital-of-sacramento,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Executive Leadership | Skagit Regional Health,https://www.skagitregionalhealth.org/about-us/executive-leadership-team,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Methodist Hospital of Sacramento - Community Benefit 2021 Report ...,https://www.dignityhealth.org/content/dam/dignity-health/documents/cb-reports-2021/Methodist-Hospital-CBreport2021-Final.pdf,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
75,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,"Two Emanate Health Leaders Named ""Women of Influence: Health ...",https://www.emanatehealth.org/news/releases/two-emanate-health-leaders-named-women-of-influence-health-care-in-los-angeles/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Roger Sharma Steps Up at Emanate Health - American Healthcare ...,https://americanhealthcareleader.com/2022/roger-sharma-steps-up-at-emanate-health/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Leadership | Emanate Health,https://www.emanatehealth.org/about-us/leadership/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
76,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,Master of Public Health | UC Davis Medical Center | UC Davis Health,https://health.ucdavis.edu/phs/education/mph/,"none found 
",Administration & Leadership | University of California Health,https://health.universityofcalifornia.edu/about-us/administration-leadership,"unusual behavior notice 
","UC Davis Health | University of California, Davis",https://health.ucdavis.edu/,"none found 
"
77,MEMORIALCARE SADDLEBACK MEDICAL CENTER,Saddleback Medical Center | Hospital | MemorialCare,https://www.memorialcare.org/locations/saddleback-medical-center,"unusual behavior notice 
",Working at MemorialCare,https://careers.memorialcare.org/,"unusual behavior notice 
",Pretend City Children's Museum and MemorialCare Unveil New ...,https://www.memorialcare.org/press-room/pretend-city-childrens-museum-and-memorialcare-unveil-new-health-center-learning-space,"Jessica Kwon, Vice President of Population Health 
"
78,KAISER FOUNDATION HOSPITAL-SAN JOSE,Kaiser Permanente: We're transforming health and health care – find ...,https://about.kaiserpermanente.org/,"none found 
",Search our Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,"none found 
",2022 Community Health Needs Assessment,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/san-jose-chna-2022.pdf,"none found 
"
79,ADVENTIST HEALTH DELANO,Adventist Health Leadership Team,https://www.adventisthealth.org/about-us/leadership-team/,"none found 
",David Butler | Adventist Health Story,https://www.adventisthealthstory.org/story/david-butler,"none found 
",Adventist Health Delano,https://www.adventisthealth.org/documents/delano/delano-2019-community-health-plan-update-annual-report.pdf,"unusual behavior notice 
"
80,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,2022 Community Health Needs Assessment,https://community.kp.org/downloads/anaheim-irvine-chna-2022.pdf,"none found 
",Orange County - Anaheim Medical Center | Kaiser Permanente,https://healthy.kaiserpermanente.org/southern-california/facilities/orange-county-anaheim-medical-center-100173,"unusual behavior notice 
",2016 Implementation Strategy Report | Kaiser Permanente,https://about.kaiserpermanente.org/content/dam/internet/kp/comms/import/uploads/2013/10/KFH-Anahiem-and-Irvine-IS-Report.pdf,"unusual behavior notice 
"
81,ST JOHNS PLEASANT VALLEY HOSPITAL,St. John's Pleasant Valley Hospital Changes Name to St. John's ...,https://www.supportstjohns.org/press-release-sjpvh-name-change-2021,"none found 
",Dignity Health St. John's Regional Medical Center,https://www.dignityhealth.org/cm/media/documents/St-Johns-Regional-Medical-Center.pdf,"none found 
",Annual Report,https://www.supportstjohns.org/file/DHSTJOHN_AnnualReport_8.5x11_021420_WEB.pdf,"none found 
"
82,HENRY MAYO NEWHALL  HOSPITAL,Henry Mayo Board Appoints New President and CEO,https://www.henrymayo.com/news-publications/news/2023/henry-mayo-board-appoints-new-president-and-ceo/,"Kevin Klockenga, President and Chief Executive Officer 
",Switch to Value-Based Model Saves California Hospital $7… - Premier,https://premierinc.com/newsroom/blog/switch-to-value-based-model-saves-california-hospital-7-million,"unusual behavior notice 
",Vicki White Named Henry Mayo Newhall Hospital Chief Nursing ...,https://www.henrymayo.com/news-publications/news/2023/vicki-white-named-henry-mayo-newhall-hospital-chief-nursing-offi/,"none found 
"
83,CEDARS-SINAI MEDICAL CENTER,Cedars-Sinai Launches New Division of Population Sciences ...,https://www.cedars-sinai.org/newsroom/cedars-sinai-launches-new-division-of-population-sciences-research/,"unusual behavior notice 
",Marc Goodman Profile | Cedars-Sinai Medical Center,https://researchers.cedars-sinai.edu/Marc.Goodman,"unusual behavior notice 
",Community Health | Cedars-Sinai,https://www.cedars-sinai.org/community.html,"none found 
"
84,TWIN CITIES COMMUNITY HOSPITAL,Executive Leadership Team at Allina Health,https://www.allinahealth.org/about-us/leadership,"Hsieng Su MD, Senior Vice President Chief Medical Executive 
Dominica Tallarico, Executive Vice President and Chief Operating Officer 
Elizabeth Truesdell Smith JD MPH, Senior Vice President General Counsel and Secretary to the Allina Health Board of Directors 
",ORHPC Grants and Funding - MN Dept. of Health,https://www.health.state.mn.us/facilities/ruralhealth/funding/grants/index.html,"unusual behavior notice 
",3 Providers Will Pay $22.5M to Settle Medi-Cal False Claims ...,https://www.healthleadersmedia.com/payer/3-providers-will-pay-225m-settle-medi-cal-false-claims-allegations,"unusual behavior notice 
"
85,PALOMAR MEDICAL CENTER POWAY,"Executive Management Team | Palomar Health | San Diego, CA",https://www.palomarhealth.org/executive-management-team/,"none found 
","Palomar Hospital Pays $250,000 for Diverting Fentanyl",https://www.dea.gov/press-releases/2024/06/03/palomar-hospital-pays-250000-diverting-fentanyl,"none found 
",Palomar Health Turns Up the Heat on Its Own Board Members ...,https://voiceofsandiego.org/2023/11/28/palomar-health-turns-up-the-heat-on-its-own-board-members/,"none found 
"
86,EAST LOS ANGELES DOCTORS HOSPITAL,Leadership and Board – East Los Angeles Doctors Hospital,https://www.eladoctorshospital.com/about-us/leadership-and-board/,"none found 
",Meet Our Leaders | Board of Directors | Executive Team,https://www.mlkch.org/our-leaders,"none found 
",About Us – East Los Angeles Doctors Hospital,https://www.eladoctorshospital.com/about-us/,"none found 
"
87,USC KENNETH NORRIS JR CANCER HOSPITAL,USC Norris Comprehensive Cancer Center: Home,https://uscnorriscancer.usc.edu/,"none found 
",Department of Population and Public Health Sciences - History,https://keck.usc.edu/pphs/history/,"none found 
",Community for a Cure Newsletter - USC Norris Comprehensive ...,https://uscnorriscancer.usc.edu/community-for-a-cure-newsletter/,"none found 
"
88,LOS ANGELES COMMUNITY HOSPITAL,Leadership - Health Services Los Angeles County,https://dhs.lacounty.gov/who-we-are/leadership_new/,"Nina J. Park, M.D., CHIEF DEPUTY DIRECTOR, POPULATION HEALTH 
",Meet Our Leaders | Board of Directors | Executive Team,https://www.mlkch.org/our-leaders,"none found 
",Parent and Student Ambassador Programs - LA County Department ...,http://publichealth.lacounty.gov/media/Coronavirus/ambassador/,"unusual behavior notice 
"
89,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,San Francisco Health Network Laguna Honda Hospital and ...,https://www.sf.gov/sites/default/files/2023-11/LLH%20Draft%20Annual%20Report%202022-2023.pdf,"none found 
",About the Department of Public Health | San Francisco,http://www.sf.gov/departments/department-public-health/about,"unusual behavior notice 
","Deputy Director for Surveillance, Data, and Analytics, Population ...",https://careers.sf.gov/role?id=3743990004231786,"- Rashida Taylor, Analyst
- **none found** 
"
90,KAISER FOUNDATION HOSP SO SACRAMENTO,2022 Community Health Needs Assessment,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/south-sacramento-chna-2022.pdf,"none found 
",South Sacramento Medical Center | Kaiser Permanente,https://healthy.kaiserpermanente.org/northern-california/facilities/south-sacramento-medical-center-100320,"unusual behavior notice 
",Kaiser Permanente: We're transforming health and health care – find ...,https://about.kaiserpermanente.org/,"none found 
"
91,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,2022 Community Health Needs Assessments (CHNA),https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/woodland-hills-chna-2022.pdf,"none found 
",Woodland Hills Medical Center | Kaiser Permanente,https://healthy.kaiserpermanente.org/southern-california/facilities/woodland-hills-medical-center-100045,"unusual behavior notice 
",Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,"none found 
"
92,MEMORIALCARE ORANGE COAST MEDICAL CENTER,Working at MemorialCare,https://careers.memorialcare.org/,"unusual behavior notice 
",Pretend City Children's Museum and MemorialCare Unveil New ...,https://www.memorialcare.org/press-room/pretend-city-childrens-museum-and-memorialcare-unveil-new-health-center-learning-space,"Jessica Kwon, Vice President of Population Health 
",Twistle Advances MemorialCare's Efforts to Provide World-Class ...,https://www.healthcatalyst.com/news/twistle-advances-memorialcare-efforts-provide-women-care,"unusual behavior notice 
"
93,MENIFEE GLOBAL MEDICAL CENTER,People Archives - Menifee Global Medical Center,https://www.menifeeglobalmedicalcenter.com/category/people/,"unusual behavior notice 
","School of Medicine - Dept. of Social Medicine, Population, & Public ...",https://smpph.ucr.edu/,"unusual behavior notice 
",The KPC Group Archives - Menifee Global Medical Center,https://www.menifeeglobalmedicalcenter.com/category/the-kpc-group/page/2/,"none found 
"
94,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",Kaiser Permanente Riverside Medical Center 2022 Community ...,https://community.kp.org/downloads/riverside-chna-2022.pdf,"none found 
","Paul Minardi, MD | Kaiser Permanente",https://about.kaiserpermanente.org/who-we-are/leadership-team/national-leaders/paul-minardi-md,"none found 
",2019 Community Health Needs Assessment,https://community.kp.org/downloads/KFH_Riverside_2019_CHNA_Report.pdf,"unusual behavior notice 
"
95,SAN RAMON REGIONAL MEDICAL CENTER,FTC Cracks Down by Blocking John Muir Health's Deal With Tenet ...,https://www.healthleadersmedia.com/strategy/ftc-cracks-down-ma-blocks-john-muir-healths-deal-tenet,"none found 
",Find a Doctor,https://www.sanramonmedctr.com/find-a-doc,"unusual behavior notice 
",John Muir Health Assessing Options After Federal Trade ...,https://www.johnmuirhealth.com/about-john-muir-health/press-room/Press-releases/2023-11-20-john-muir-health-assessing-options-after-federal-trade-commission-challenges-acquisition-of-san-ramon-regional-medical-center.html,"none found 
"
96,KAISER FOUNDATION HOSPITAL-SANTA ROSA,2022 Community Health Needs Assessment,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/santa-rosa-chna-2022.pdf,"none found 
",Search our Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,"none found 
",Kaiser Permanente: We're transforming health and health care – find ...,https://about.kaiserpermanente.org/,"none found 
"
97,KECK HOSPITAL OF USC,USC Keck School of Medicine,https://keck.usc.edu/,"none found 
",Keck Medicine of USC earns 2024 'LGBTQ+ Healthcare Equality ...,https://hscnews.usc.edu/keck-medicine-of-usc-earns-2024-lgbtq-healthcare-equality-leader-designation,"none found 
",Department of Population and Public Health Sciences - Department ...,https://keck.usc.edu/pphs/,"Ricky Bluthenthal, PhD, Interim Department Chair, Distinguished Professor of Population and Public Health Sciences, Associate Dean for Social Justice 
"
98,PATIENTS' HOSPITAL OF REDDING,Improving Population Health | CommonSpirit Health,https://www.commonspirit.org/physician-enterprise/improving-population-health,"unusual behavior notice 
",Executive Leadership | Northern California | Dignity Health | Dignity ...,https://www.dignityhealth.org/bayarea/about-us/executive-leadership,"none found 
",California regulators fine Mercy Redding in patient death ...,https://www.sacbee.com/news/local/health-and-medicine/article225950330.html,"unusual behavior notice 
"
99,SOUTHWEST HEALTHCARE SYSTEM,"Baylor Health Care System, Scott & White to Merge | HealthLeaders ...",https://www.healthleadersmedia.com/strategy/baylor-health-care-system-scott-white-merge,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Regional leaders create Accountable Care Community with support ...,https://www.balladhealth.org/news/regional-leaders-create-accountable-care-community,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Population Health,https://www.commonspirit.org/news-articles/commonspirit-health-population-health-2023-annual-report,"Nicholas Stine , MD, System Senior Vice President, Population Health, CommonSpirit Health, Derek Novak, System Vice President, Population Health Services, CommonSpirit Health, Melissa Gerdes , MD, System VP VB Clinical Strategy, Jesse Singer , DO, System VP Population Health Insights 
"
100,MISSION COMMUNITY HOSPITAL,Governance and Leadership - Mission Community Hospital,https://www.mchonline.org/about-mission/leadership/,"none found 
",Harris County Public Health,https://publichealth.harriscountytx.gov/,"none found 
",Section of Public and Population Health | UCLA Dentistry,https://dentistry.ucla.edu/academics-admissions/academic-divisions/section-of-public-and-population-health,"Dr. Honghu Liu, Chair
Dr. Vinodh Bhoopathi, Associate Professor
Dr. Paula Ortega-Verdugo, Assistant Professor
Dr. Kelly Vitzthum, Assistant Clinical Professor
Dr. Yan Wang, Adjunct Assistant Professor 
"
101,FRESNO SURGICAL HOSPITAL,Leadership Team | Saint Agnes Medical Center,https://www.samc.com/about-us/leadership-team,"unusual behavior notice 
",FRESNO SURGICAL HOSPITAL - HCAI,https://hcai.ca.gov/hospital/fresno-surgical-hospital/,"none found 
",Saint Agnes Medical Center and Fresno Surgical Hospital ...,https://www.samc.com/sites/default/files/hg_features/mercury_standard_layout/7aed9cc104f111ea624f4be518206534.pdf,"none found 
"
102,DESERT VALLEY HOSPITAL,"Prime Healthcare | Saving Hospitals, Saving Jobs, Saving Lives",https://dvmc.com/about-us/about-prime-healthcare/,"unusual behavior notice 
",Graduate Medical Education - San Dimas Community Hospital,https://sandimashospital.com/gme/,"unusual behavior notice 
",Healthcare/Prime,https://dvmc.com/careers/why-prime-healthcare/,"unusual behavior notice 
"
103,KAISER FOUNDATION HOSPITAL - FRESNO,National leaders | Kaiser Permanente,https://about.kaiserpermanente.org/who-we-are/leadership-team/national-leaders,"none found 
",Search our Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,"none found 
",2022 Community Health Needs Assessment,https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/vallejo-chna-2022.pdf,"none found 
"
104,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,Sutter Maternity & Surgery Center of Santa Cruz Welcomes New ...,https://vitals.sutterhealth.org/sutter-maternity-surgery-center-of-santa-cruz-welcomes-new-chief-executive-officer/,"none found 
",2022 Community Health Needs Assessment,https://www.sutterhealth.org/pdf/for-patients/chna/smsc-2022-chna.pdf,"none found 
","Stephanie Connor Kent, RN, MN, IBCLC - Chief Executive Officer ...",https://www.linkedin.com/in/stephanie-connor-kent-rn-mn-ibclc-22714a93,"none found 
"
105,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,Leadership - Health Services Los Angeles County,https://dhs.lacounty.gov/who-we-are/leadership_new/,"Nina J. Park, M.D., CHIEF DEPUTY DIRECTOR, POPULATION HEALTH 
",Graduate Medical Education | Charles R.Drew University of ...,https://www.cdrewu.edu/academics/program/graduate-medical-education/,"none found 
",Rancho Los Amigos National Rehabilitation Center,https://dhs.lacounty.gov/rancho/rancho-los-amigos-learn-more/,"unusual behavior notice 
"
106,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,2022 Community Health Needs Assessments (CHNA),https://about.kaiserpermanente.org/content/dam/kp/mykp/documents/reports/community-health/baldwin-park-chna-2022.pdf,"none found 
",Baldwin Park Medical Center | Kaiser Permanente,https://healthy.kaiserpermanente.org/southern-california/facilities/baldwin-park-medical-center-100167,"unusual behavior notice 
",Search our Job Opportunities at Kaiser Permanente,https://www.kaiserpermanentejobs.org/search-jobs,"none found 
"
107,BAKERSFIELD HEART HOSPITAL,"Marissa Nichols, MPA - Bakersfield Heart Hospital",https://www.linkedin.com/in/marissa-nichols-mpa-0625196b,"none found 
",Adventist Health Bakersfield | California | AHA,https://www.aha.org/2024-01-04-adventist-health-bakersfield-california,"none found 
",ADVENTIST HEALTH BAKERSFIELD 2022 COMMUNITY HEALTH ...,https://www.adventisthealth.org/documents/bakersfield/bakersfield-2022-chis.pdf,"none found 
"
108,STANISLAUS SURGICAL HOSPITAL,California hospital to lose Medicare contract,https://www.beckershospitalreview.com/finance/california-hospital-to-lose-medicare-contract.html,"none found 
",Turf war rages in Modesto between anesthesiologists & CRNAs ...,https://www.modbee.com/living/health-fitness/article289426048.html,"none found 
","California hospitals caught in the middle of anesthesiologist, CRNA ...",https://www.beckershospitalreview.com/patient-safety-outcomes/california-hospitals-caught-in-the-middle-of-anesthesiologist-crna-debate.html,"none found 
"
109,FRESNO HEART AND SURGICAL HOSPITAL,Leadership Team | Saint Agnes Medical Center,https://www.samc.com/about-us/leadership-team,"unusual behavior notice 
",Community Health System ... - Community Medical Centers,https://www.communitymedical.org/about-us/leadership/community-health-system-administration,"Lee Huskins, Senior VP Value Based Care 
","Surgical team left sponge in patient, who later died. Redding ...",https://www.sacbee.com/news/local/health-and-medicine/article225950330.html,"Please provide the content of the webpage. 
"
110,WHITTIER HOSPITAL MEDICAL CENTER,Whittier Street Health Center,https://www.wshc.org/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Whittier Hospital Medical Center. AHMC Healthcare,https://www.ahmchealth.com/whmc/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Northridge Hospital Medical Center | Dignity Health - Dignity Health,https://www.dignityhealth.org/socal/locations/northridgehospital,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
111,MONTEREY PARK HOSPITAL,Leadership - Health Services Los Angeles County,https://dhs.lacounty.gov/who-we-are/leadership_new/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,"Montage Health Leadership | Monterey, CA",https://www.montagehealth.org/about/leadership/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Monterey Park Hospital - Monterey Park Healthcare Services,https://www.ahmchealth.com/mph/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
112,GARFIELD MEDICAL CENTER,Coronavirus (COVID-19) Community Update | Garfield Medical Center,https://www.ahmchealth.com/gmc/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Emergency Department Strategies | emergency medicine ...,https://www.healthleadersmedia.com/clinical-care/emergency-department-strategies,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,National Public Health Week (April 1–7),https://www.ahmchealth.com/gmc/calendar/view_event.php?id=3989510&amp;amp%3Bamp%3Bcategory=0,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
113,GREATER EL MONTE COMMUNITY HOSPITAL,Greater El Monte Community Hospital | El Monte Hospital,https://ahmchealth.com/gemch/,"none found 
",About Greater El Monte Community Hospital,https://www.ahmchealth.com/gemch/gemch/gemch/getpage.php?name=About_Us,"none found 
",Leadership - Health Services Los Angeles County,https://dhs.lacounty.gov/who-we-are/leadership_new/,"Nina J. Park, M.D., CHIEF DEPUTY DIRECTOR, POPULATION HEALTH 
"
114,CENTINELA HOSPITAL MEDICAL CENTER,Prime Healthcare's Chief Medical Officers Named Among Becker's,https://centinelamed.com/prime-healthcares-chief-medical-officers-named-a/,"unusual behavior notice 
",Nursing,https://rad-aid.org/about-us/leadership/nursing/,"Ryhana Mackoon, RN Assistant Program Manager 
",Centinela Hospital Medical Center Earns 'A' Hospital Safety Grade ...,https://centinelamed.com/centinela-hospital-medical-center-earns-a-hospital-safety-grade-from-the-leapfrog-group/,"none found 
"
115,CEDAR-SINAI MARINA DEL REY HOSPITAL,Cedars-Sinai Marina del Rey Hospital Selects New Leaders,https://www.cedars-sinai.org/newsroom/cedars-sinai-marina-del-rey-hospital-selects-new-leaders/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Master of Science in Health Systems (MSHS) | Cedars-Sinai,https://www.cedars-sinai.edu/education/graduate-school/masters/mshs.html,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Marina del Rey Hospital | Cedars-Sinai,https://www.cedars-sinai.org/about/marina-del-rey-hospital.html,"Please provide the HTML content of the webpage. 
"
116,OLYMPIA MEDICAL CENTER,UNC Gillings School of Global Public Health,https://sph.unc.edu/,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Leadership | UW Medicine,https://www.uwmedicine.org/about/leadership,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).,Advisory Board | California State University Long Beach,https://www.csulb.edu/college-of-health-human-services/health-care-administration/advisory-board,Unable to generate because of 429 Resource has been exhausted (e.g. check quota).
